"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Invocations"
"org.openqa.selenium.json.JsonOutput.close ()","0.123 ms (0%)","0.0 ms (0%)","0.123 ms (0%)","0.0 ms (0%)","184"
"org.openqa.selenium.json.JsonOutput.write0 (Object, int, int)","4.46 ms (0%)","0.0 ms (0%)","80.3 ms (0.1%)","0.0 ms (0%)","956"
"org.openqa.selenium.json.JsonOutput.beginArray ()","0.310 ms (0%)","0.0 ms (0%)","0.396 ms (0%)","0.0 ms (0%)","152"
"org.openqa.selenium.json.JsonOutput.endArray ()","0.630 ms (0%)","0.0 ms (0%)","0.642 ms (0%)","0.0 ms (0%)","152"
"org.openqa.selenium.json.JsonOutput.lambda$new$4 (Object, int, int)","0.014 ms (0%)","0.0 ms (0%)","0.024 ms (0%)","0.0 ms (0%)","25"
"org.openqa.selenium.json.JsonOutput.lambda$new$3 (Object, int, int)","0.146 ms (0%)","0.0 ms (0%)","49.3 ms (0%)","0.0 ms (0%)","459"
"org.openqa.selenium.json.JsonOutput.lambda$asString$34 (StringBuilder, int)","22.5 ms (0%)","0.0 ms (0%)","22.5 ms (0%)","0.0 ms (0%)","857,727"
"org.openqa.selenium.json.JsonOutput.convertUsingMethod (String, Object, int, int)","0.075 ms (0%)","0.0 ms (0%)","4.61 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.lambda$new$17 (Class)","0.045 ms (0%)","0.0 ms (0%)","2.84 ms (0%)","0.0 ms (0%)","462"
"org.openqa.selenium.json.JsonOutput.lambda$write0$32 (Object, java.util.Map.Entry)","2.67 ms (0%)","0.0 ms (0%)","15.6 ms (0%)","15.1 ms (1.5%)","9,297"
"org.openqa.selenium.json.JsonOutput.lambda$new$24 (int, int, Object, Object)","0.270 ms (0%)","0.0 ms (0%)","67.4 ms (0%)","0.0 ms (0%)","550"
"org.openqa.selenium.json.JsonOutput.lambda$new$21 (Object)","0.029 ms (0%)","0.0 ms (0%)","0.029 ms (0%)","0.0 ms (0%)","212"
"org.openqa.selenium.json.JsonOutput.lambda$new$22 (int, int, Object)","0.036 ms (0%)","0.0 ms (0%)","8.86 ms (0%)","12.0 ms (1.2%)","212"
"org.openqa.selenium.json.JsonOutput.lambda$new$19 (Class)","0.044 ms (0%)","0.0 ms (0%)","2.75 ms (0%)","15.5 ms (1.5%)","462"
"org.openqa.selenium.json.JsonOutput.lambda$new$25 (Object, int, int)","1.83 ms (0%)","0.0 ms (0%)","70.5 ms (0%)","0.0 ms (0%)","310"
"org.openqa.selenium.json.JsonOutput.lambda$new$23 (Object, int, int)","1.39 ms (0%)","0.0 ms (0%)","10.8 ms (0%)","11.8 ms (1.1%)","152"
"org.openqa.selenium.json.JsonOutput.lambda$new$15 (Class)","0.136 ms (0%)","0.0 ms (0%)","7.31 ms (0%)","0.0 ms (0%)","472"
"org.openqa.selenium.json.JsonOutput.lambda$new$16 (Object, int, int)","0.002 ms (0%)","0.0 ms (0%)","4.61 ms (0%)","0.0 ms (0%)","10"
"org.openqa.selenium.json.JsonOutput.beginObject ()","0.752 ms (0%)","0.0 ms (0%)","1.8 ms (0%)","0.0 ms (0%)","310"
"org.openqa.selenium.json.JsonOutput.endObject ()","0.933 ms (0%)","0.0 ms (0%)","0.955 ms (0%)","0.0 ms (0%)","310"
"org.openqa.selenium.json.BooleanCoercer.test (Class)","0.006 ms (0%)","0.0 ms (0%)","0.006 ms (0%)","0.0 ms (0%)","1"
"plugin.AugmentState.drawRectangle (java.awt.Graphics2D, int, int, int, int, java.awt.Color, boolean, java.awt.BasicStroke, java.awt.BasicStroke)","48.7 ms (0.1%)","0.0 ms (0%)","49.3 ms (0%)","0.0 ms (0%)","220"
"plugin.AugmentState.paintCapture (java.awt.Graphics)","3.15 ms (0%)","0.0 ms (0%)","353 ms (0.2%)","0.0 ms (0%)","930"
"com.symatiq.widgets.Widget.clone (com.symatiq.widgets.Widget)","0.504 ms (0%)","0.0 ms (0%)","2.95 ms (0%)","0.0 ms (0%)","3,543"
